input_id,round_id,fc1_min_abs_diff,fc1_max_abs_diff,fc1_mean_abs_diff,fc2_min_abs_diff,fc2_max_abs_diff,fc2_mean_abs_diff,fc3_min_abs_diff,fc3_max_abs_diff,fc3_mean_abs_diff,real_input,pred_input
4,2,0.004234969615936279,0.35382944345474243,0.1336440145969391,0.0023622512817382812,0.20343756675720215,0.07061938941478729,3.802776336669922e-05,0.0012483596801757812,0.0008269945974461734,"[0.14705882966518402, 0.5833333134651184, 0.10526315867900848, 0.0416666679084301]","[0.6178370118141174, 0.5551395416259766, -0.027099687606096268, 0.04677974805235863]"
4,3,0.004642665386199951,0.31114673614501953,0.11993476003408432,0.00012826919555664062,0.19164466857910156,0.06455403566360474,0.00018662214279174805,0.0012505054473876953,0.0008723537321202457,"[0.14705882966518402, 0.5833333134651184, 0.10526315867900848, 0.0416666679084301]","[0.5695738196372986, 0.5666936039924622, -0.008391108363866806, 0.05308915302157402]"
5,1,0.0007432699203491211,0.06683410704135895,0.028911691159009933,0.0008300542831420898,0.025857865810394287,0.010695268400013447,0.00021827220916748047,0.0012165307998657227,0.0008809168939478695,"[0.029411764815449715, 0.5, 0.05263157933950424, 0.0416666679084301]","[-0.07048148661851883, 0.5154499411582947, 0.07120121270418167, 0.015950607135891914]"
5,2,0.01405307650566101,0.5756351351737976,0.20711205899715424,0.004254937171936035,0.29331880807876587,0.0982518419623375,0.0001404285430908203,0.0012335777282714844,0.000858306884765625,"[0.029411764815449715, 0.5, 0.05263157933950424, 0.0416666679084301]","[0.7514833211898804, 0.39691466093063354, -0.2144639939069748, 0.12091114372015]"
5,3,5.075708031654358e-06,0.008736759424209595,0.003471757983788848,9.167194366455078e-05,0.008650988340377808,0.0026701793540269136,0.0005154013633728027,0.0012685060501098633,0.0009461442823521793,"[0.029411764815449715, 0.5, 0.05263157933950424, 0.0416666679084301]","[0.029024839401245117, 0.5089856386184692, 0.06079265475273132, 0.04488839954137802]"
6,1,0.0012115240097045898,0.09054547548294067,0.02889294922351837,6.601214408874512e-05,0.03393232077360153,0.011466659605503082,0.00036978721618652344,0.0011966228485107422,0.0009133021230809391,"[0.5882353186607361, 0.2083333283662796, 0.7017543911933899, 0.75]","[0.4888916611671448, 0.23152431845664978, 0.7510064840316772, 0.7500894665718079]"
6,2,0.0006726980209350586,0.06863823533058167,0.02242114394903183,2.09808349609375e-05,0.028932668268680573,0.009325438179075718,0.0003364086151123047,0.0012105703353881836,0.0009055535192601383,"[0.5882353186607361, 0.2083333283662796, 0.7017543911933899, 0.75]","[0.510611891746521, 0.22412532567977905, 0.7368999719619751, 0.7511557340621948]"
6,3,1.1563301086425781e-05,0.08903926610946655,0.027575736865401268,0.00022745132446289062,0.03233794867992401,0.010618040338158607,0.00024271011352539062,0.0012325048446655273,0.000886082649230957,"[0.5882353186607361, 0.2083333283662796, 0.7017543911933899, 0.75]","[0.49900487065315247, 0.2447223663330078, 0.7587922215461731, 0.7368948459625244]"
7,1,0.00621640682220459,0.4147205352783203,0.13171668350696564,0.002408325672149658,0.1226540207862854,0.04909377545118332,0.00015658140182495117,0.0012882351875305176,0.0008614063262939453,"[0.6176470518112183, 0.5, 0.6140350699424744, 0.5833333134651184]","[0.16189683973789215, 0.5649120807647705, 0.8350685834884644, 0.6382487416267395]"
7,2,0.0027346014976501465,0.18204040825366974,0.06474515795707703,0.003847956657409668,0.09742861986160278,0.03433319553732872,7.963180541992188e-05,0.001245260238647461,0.0008415381307713687,"[0.6176470518112183, 0.5, 0.6140350699424744, 0.5833333134651184]","[0.8454635143280029, 0.4623546302318573, 0.5524494647979736, 0.5581222772598267]"
7,3,0.0006414949893951416,0.13460566103458405,0.04301876202225685,0.0031412839889526367,0.048620641231536865,0.018381591886281967,7.897615432739258e-05,0.001241922378540039,0.0008400082588195801,"[0.6176470518112183, 0.5, 0.6140350699424744, 0.5833333134651184]","[0.4695594906806946, 0.5373591780662537, 0.6850383281707764, 0.5844948291778564]"
8,1,0.006359964609146118,0.9006760716438293,0.2940352261066437,0.00510019063949585,0.35717350244522095,0.136377215385437,0.0007593035697937012,0.0013005733489990234,0.0009688337449915707,"[0.2647058963775635, 0.625, 0.08771929889917374, 0.0416666679084301]","[1.271232008934021, 0.40510353446006775, -0.4394792914390564, 0.16581198573112488]"
8,2,0.0007481575012207031,0.08588989078998566,0.03366771340370178,0.0031464099884033203,0.060757577419281006,0.019300537183880806,7.939338684082031e-05,0.0012773871421813965,0.0008346835966221988,"[0.2647058963775635, 0.625, 0.08771929889917374, 0.0416666679084301]","[0.38289475440979004, 0.6220847368240356, 0.0547112375497818, 0.050954028964042664]"
8,3,0.0009296834468841553,0.39297616481781006,0.1477460414171219,0.00243455171585083,0.16485965251922607,0.05598729848861694,0.0007331967353820801,0.0013294219970703125,0.0009633104200474918,"[0.2647058963775635, 0.625, 0.08771929889917374, 0.0416666679084301]","[-0.25243234634399414, 0.7113422155380249, 0.24940305948257446, -0.04460068419575691]"
9,1,0.0006965994834899902,0.009968787431716919,0.003341357223689556,3.719329833984375e-05,0.005089014768600464,0.0016959775239229202,0.0004023313522338867,0.0014137029647827148,0.000895897566806525,"[0.20588235557079315, 0.6666666865348816, 0.07017543911933899, 0.0416666679084301]","[0.19589492678642273, 0.6733016967773438, 0.07348416745662689, 0.044700682163238525]"
9,2,0.0012146234512329102,0.2755298614501953,0.0911400318145752,0.004168778657913208,0.11314636468887329,0.04022497311234474,0.0005658864974975586,0.001326441764831543,0.0009490649099461734,"[0.20588235557079315, 0.6666666865348816, 0.07017543911933899, 0.0416666679084301]","[0.5204652547836304, 0.5845192074775696, -0.07005976140499115, 0.0635705441236496]"
9,3,0.00021192431449890137,0.09474906325340271,0.036337945610284805,0.00032591819763183594,0.06064331531524658,0.015907224267721176,0.0004443526268005371,0.001300811767578125,0.0009200374479405582,"[0.20588235557079315, 0.6666666865348816, 0.07017543911933899, 0.0416666679084301]","[0.07862208783626556, 0.6879870891571045, 0.10671275854110718, 0.019351821392774582]"
10,1,0.00426560640335083,0.18488824367523193,0.06101280450820923,0.002417653799057007,0.0967591404914856,0.031137168407440186,0.0002841949462890625,0.0015995502471923828,0.0008254051208496094,"[0.2647058963775635, 0.875, 0.08771929889917374, 0.0]","[0.08509646356105804, 1.0105153322219849, 0.17159205675125122, 0.0037812020163983107]"
10,2,0.0021935105323791504,0.1532202661037445,0.04839485138654709,0.004925131797790527,0.08763299137353897,0.0277432631701231,0.0007061958312988281,0.0012080669403076172,0.0009764035348780453,"[0.2647058963775635, 0.875, 0.08771929889917374, 0.0]","[0.13007885217666626, 0.9869437217712402, 0.18005771934986115, -0.013354980386793613]"
10,3,0.0008658468723297119,0.2740175127983093,0.08815494924783707,0.0019456148147583008,0.10479442775249481,0.03825407847762108,0.0002956390380859375,0.0016019344329833984,0.0008266766672022641,"[0.2647058963775635, 0.875, 0.08771929889917374, 0.0]","[-0.018901152536273003, 1.0263577699661255, 0.23078393936157227, -0.03024187870323658]"
11,1,0.005378007888793945,0.13562068343162537,0.0453307144343853,0.00047957897186279297,0.05980316549539566,0.019643589854240417,7.700920104980469e-05,0.0012309551239013672,0.0008379618520848453,"[0.44117647409439087, 0.2916666567325592, 0.719298243522644, 0.75]","[0.5988361239433289, 0.27524077892303467, 0.6518036127090454, 0.7380496263504028]"
11,2,0.0018709897994995117,0.31710284948349,0.10365099459886551,0.0016608983278274536,0.1341777741909027,0.04409605264663696,0.00011372566223144531,0.001226186752319336,0.0008498827810399234,"[0.44117647409439087, 0.2916666567325592, 0.719298243522644, 0.75]","[0.7992681264877319, 0.20986150205135345, 0.554402232170105, 0.7590629458427429]"
11,3,0.0011642277240753174,0.5638091564178467,0.1837364137172699,0.0018761157989501953,0.2192153036594391,0.07239457219839096,3.361701965332031e-05,0.001251816749572754,0.0008248885278590024,"[0.44117647409439087, 0.2916666567325592, 0.719298243522644, 0.75]","[1.048210859298706, 0.08765911310911179, 0.3630749583244324, 0.9026623368263245]"
12,1,0.0002834200859069824,0.03615793585777283,0.010722633451223373,0.0006166696548461914,0.011530786752700806,0.004121693782508373,8.195638656616211e-05,0.0012423396110534668,0.0008409817819483578,"[0.5, 0.5833333134651184, 0.6140350699424744, 0.625]","[0.46768718957901, 0.5977745652198792, 0.6419960856437683, 0.6189597845077515]"
12,2,0.0010783970355987549,0.05503168702125549,0.016445674002170563,1.5616416931152344e-05,0.017535626888275146,0.00602549035102129,0.0001004338264465332,0.0012286901473999023,0.0008425514097325504,"[0.5, 0.5833333134651184, 0.6140350699424744, 0.625]","[0.4477861523628235, 0.6029099822044373, 0.6525891423225403, 0.6199923753738403]"
12,3,0.00033670663833618164,0.03436774015426636,0.01033017411828041,0.00010472536087036133,0.01073765754699707,0.003816409967839718,8.392333984375e-05,0.0012423396110534668,0.0008415182237513363,"[0.5, 0.5833333134651184, 0.6140350699424744, 0.625]","[0.5321604013442993, 0.5699329376220703, 0.5888694524765015, 0.6308348178863525]"
13,1,0.00610727071762085,0.22093519568443298,0.07387775182723999,0.0028967633843421936,0.09223693609237671,0.0344795286655426,3.612041473388672e-05,0.001249551773071289,0.000827272713650018,"[0.7058823704719543, 0.4583333432674408, 0.6491228342056274, 0.5833333134651184]","[0.4480549991130829, 0.5071902871131897, 0.7453822493553162, 0.6083821654319763]"
13,2,0.0007481575012207031,0.07373157143592834,0.027051858603954315,0.0007064938545227051,0.04170495271682739,0.014879993163049221,8.314847946166992e-05,0.0012400150299072266,0.000841120898257941,"[0.7058823704719543, 0.4583333432674408, 0.6491228342056274, 0.5833333134651184]","[0.6106989979743958, 0.4700316786766052, 0.6709924936294556, 0.5971121788024902]"
13,3,0.0025056153535842896,0.1672675907611847,0.05738148093223572,0.0006396844983100891,0.07739150524139404,0.02825041487812996,0.00014144182205200195,0.0012240409851074219,0.000858008861541748,"[0.7058823704719543, 0.4583333432674408, 0.6491228342056274, 0.5833333134651184]","[0.5048676133155823, 0.4930901825428009, 0.7162206768989563, 0.6031981110572815]"
14,1,0.001781165599822998,0.18853658437728882,0.07350815832614899,0.0052429139614105225,0.12815111875534058,0.04251221567392349,0.00022047758102416992,0.0013353824615478516,0.000878234684932977,"[0.3235294222831726, 0.7916666865348816, 0.05263157933950424, 0.125]","[0.5814458727836609, 0.7991625070571899, -0.024474356323480606, 0.13711105287075043]"
14,2,0.0011197179555892944,0.12290817499160767,0.0537499338388443,0.005617976188659668,0.1058809757232666,0.03534175455570221,0.0002536773681640625,0.0012340545654296875,0.0008904139394871891,"[0.3235294222831726, 0.7916666865348816, 0.05263157933950424, 0.125]","[0.5064994692802429, 0.827650785446167, 0.029407961294054985, 0.12392625957727432]"
14,3,0.0026061534881591797,0.25810301303863525,0.10176972299814224,0.0009174197912216187,0.15355557203292847,0.041628237813711166,0.0006219744682312012,0.0012885332107543945,0.0009607672691345215,"[0.3235294222831726, 0.7916666865348816, 0.05263157933950424, 0.125]","[-0.035031724721193314, 0.8560572266578674, 0.12282262742519379, 0.09572937339544296]"
15,1,0.0001468956470489502,0.02496504783630371,0.007646156940609217,5.958974361419678e-05,0.00915563851594925,0.0032699350267648697,0.00042635202407836914,0.001284956932067871,0.0009216268663294613,"[0.3235294222831726, 0.7083333134651184, 0.08771929889917374, 0.0416666679084301]","[0.34692448377609253, 0.6941149234771729, 0.07309441268444061, 0.042246218770742416]"
15,2,0.006086885929107666,0.4698508679866791,0.18534326553344727,0.0024800077080726624,0.21509313583374023,0.06772523373365402,0.0005570650100708008,0.0015708208084106445,0.0011102358112111688,"[0.3235294222831726, 0.7083333134651184, 0.08771929889917374, 0.0416666679084301]","[-0.3282519280910492, 0.8329712152481079, 0.22024410963058472, -0.028623826801776886]"
15,3,0.0016608238220214844,0.38821035623550415,0.15694667398929596,0.004383012652397156,0.21671998500823975,0.06391187012195587,0.0005913972854614258,0.0013483762741088867,0.0009478728170506656,"[0.3235294222831726, 0.7083333134651184, 0.08771929889917374, 0.0416666679084301]","[-0.22902849316596985, 0.7873093485832214, 0.19799035787582397, -0.028684981167316437]"
16,1,0.001119375228881836,0.21320223808288574,0.07178691774606705,0.0003272891044616699,0.07129323482513428,0.02678105980157852,0.00012415647506713867,0.0013137534260749817,0.0008517925743944943,"[0.3529411852359772, 0.1666666716337204, 0.4736842215061188, 0.375]","[0.15041016042232513, 0.14580872654914856, 0.6741482019424438, 0.2544786036014557]"
16,2,0.00287802517414093,0.32545268535614014,0.11910144239664078,0.020584046840667725,0.17190691828727722,0.06387588381767273,0.00018417835235595703,0.0012545883655548096,0.0008701781625859439,"[0.3529411852359772, 0.1666666716337204, 0.4736842215061188, 0.375]","[0.7711241245269775, 0.11428114771842957, 0.37915000319480896, 0.3050951063632965]"
16,3,0.000439375638961792,0.15128229558467865,0.05068742111325264,0.0006164908409118652,0.04434078931808472,0.018662869930267334,0.00018787384033203125,0.0013259202241897583,0.000867630064021796,"[0.3529411852359772, 0.1666666716337204, 0.4736842215061188, 0.375]","[0.20131467282772064, 0.14806701242923737, 0.6051825881004333, 0.2942204773426056]"
17,1,0.0006785392761230469,0.28846049308776855,0.0913168415427208,0.0032227039337158203,0.0809180736541748,0.033685095608234406,0.00016760826110839844,0.0012576580047607422,0.0008648236398585141,"[0.5882353186607361, 0.3333333432674408, 0.719298243522644, 0.5833333134651184]","[0.2761595547199249, 0.35823705792427063, 0.900086522102356, 0.5924910306930542]"
17,2,0.0016330480575561523,0.15317851305007935,0.04778935760259628,0.00025403499603271484,0.04488480091094971,0.017596762627363205,0.00028395652770996094,0.0012125968933105469,0.0008894602651707828,"[0.5882353186607361, 0.3333333432674408, 0.719298243522644, 0.5833333134651184]","[0.42567363381385803, 0.36561039090156555, 0.8136454820632935, 0.5794132947921753]"
17,3,0.00045987963676452637,0.04359114170074463,0.016407053917646408,0.0007017850875854492,0.025793761014938354,0.009282615035772324,3.4809112548828125e-05,0.0012176036834716797,0.0008194446563720703,"[0.5882353186607361, 0.3333333432674408, 0.719298243522644, 0.5833333134651184]","[0.5306215882301331, 0.33919963240623474, 0.7304449081420898, 0.5933527946472168]"
18,1,9.861588478088379e-05,0.07370790839195251,0.022361289709806442,5.364418029785156e-07,0.022789716720581055,0.008236600086092949,1.2874603271484375e-05,0.0012254714965820312,0.0008203585748560727,"[0.6176470518112183, 0.4583333432674408, 0.7894737124443054, 0.7083333134651184]","[0.5416081547737122, 0.4792611300945282, 0.829549252986908, 0.7189047932624817]"
18,2,0.0001163482666015625,0.057221949100494385,0.017232459038496017,0.00021526217460632324,0.017561793327331543,0.006125412415713072,2.5987625122070312e-05,0.0012326240539550781,0.0008232195978052914,"[0.6176470518112183, 0.4583333432674408, 0.7894737124443054, 0.7083333134651184]","[0.5596604943275452, 0.47548002004623413, 0.8226200342178345, 0.7134585380554199]"
18,3,0.0032878294587135315,0.14042553305625916,0.04776237532496452,0.0005147457122802734,0.06480999290943146,0.023198194801807404,8.344650268554688e-06,0.0012292861938476562,0.0008181731100194156,"[0.6176470518112183, 0.4583333432674408, 0.7894737124443054, 0.7083333134651184]","[0.7846436500549316, 0.42808276414871216, 0.7306334376335144, 0.694175124168396]"
19,1,0.001416325569152832,0.18462076783180237,0.06315167248249054,0.0005910247564315796,0.09097212553024292,0.031363345682621,8.147954940795898e-05,0.0012437701225280762,0.0008407036657445133,"[0.6764705777168274, 0.4166666567325592, 0.5964912176132202, 0.5416666865348816]","[0.8973382711410522, 0.36818477511405945, 0.5219643115997314, 0.529388427734375]"
19,2,0.005202174186706543,0.3094845116138458,0.11228375881910324,0.00814586877822876,0.17822226881980896,0.05918482691049576,9.417533874511719e-05,0.00125044584274292,0.0008437037467956543,"[0.6764705777168274, 0.4166666567325592, 0.5964912176132202, 0.5416666865348816]","[1.0707811117172241, 0.34896978735923767, 0.5076154470443726, 0.4836724102497101]"
19,3,0.014535084366798401,0.3276975452899933,0.10812684893608093,0.0022647976875305176,0.12777355313301086,0.04799848794937134,4.935264587402344e-05,0.0012507438659667969,0.0008301734924316406,"[0.6764705777168274, 0.4166666567325592, 0.5964912176132202, 0.5416666865348816]","[0.2998071610927582, 0.48027533292770386, 0.7474105358123779, 0.5843678712844849]"
20,1,0.0019212961196899414,0.19328871369361877,0.06028995290398598,4.750490188598633e-05,0.05668997764587402,0.0217200368642807,0.0002892017364501953,0.0012478828430175781,0.0008998711709864438,"[0.8529411554336548, 0.6666666865348816, 0.8947368264198303, 1.0]","[1.0581847429275513, 0.6012632250785828, 0.7917304635047913, 0.9943109750747681]"
20,2,0.002102196216583252,0.16713693737983704,0.06549789011478424,0.0004474520683288574,0.09597296267747879,0.03769850730895996,0.00025963783264160156,0.001676321029663086,0.0007387797231785953,"[0.8529411554336548, 0.6666666865348816, 0.8947368264198303, 1.0]","[0.7151824235916138, 0.5915038585662842, 0.8323832750320435, 1.171855092048645]"
20,3,0.0003559589385986328,0.22352322936058044,0.07192178815603256,0.0019956231117248535,0.07197517156600952,0.02830657735466957,0.0002281665802001953,0.0012576580047607422,0.0008837382192723453,"[0.8529411554336548, 0.6666666865348816, 0.8947368264198303, 1.0]","[1.1022279262542725, 0.6025503277778625, 0.7870966792106628, 0.9848285913467407]"
21,1,0.00029522180557250977,0.055190056562423706,0.020699072629213333,0.0005004405975341797,0.0325162410736084,0.011616449803113937,7.56978988647461e-05,0.00124397873878479,0.0008401970262639225,"[0.4117647111415863, 0.375, 0.5614035129547119, 0.5]","[0.48449328541755676, 0.3675772547721863, 0.5468977689743042, 0.48767799139022827]"
21,2,0.0013238191604614258,0.09114588797092438,0.030231457203626633,0.0014568567276000977,0.04058012366294861,0.014297952875494957,7.855892181396484e-05,0.0012443959712982178,0.0008397797937504947,"[0.4117647111415863, 0.375, 0.5614035129547119, 0.5]","[0.5166761875152588, 0.3502098023891449, 0.5177325010299683, 0.5003739595413208]"
21,3,0.004909873008728027,0.9170429706573486,0.32072579860687256,0.0066454410552978516,0.45842844247817993,0.16180500388145447,0.0002269148826599121,0.0012804865837097168,0.000877896964084357,"[0.4117647111415863, 0.375, 0.5614035129547119, 0.5]","[1.5359435081481934, 0.11265552788972855, 0.24508225917816162, 0.4059410095214844]"
22,1,0.002377152442932129,0.36478984355926514,0.1327507197856903,0.0003528594970703125,0.18460848927497864,0.06690412014722824,0.0006120204925537109,0.0011894702911376953,0.0009659131173975766,"[0.970588207244873, 0.4166666567325592, 0.9824561476707458, 0.8333333134651184]","[0.5684221386909485, 0.3370145261287689, 1.0259099006652832, 1.1188974380493164]"
22,2,2.6941299438476562e-05,0.024351000785827637,0.009006273001432419,0.00036716461181640625,0.017693301662802696,0.007192715536803007,0.0006361007690429688,0.0011730194091796875,0.0009705225820653141,"[0.970588207244873, 0.4166666567325592, 0.9824561476707458, 0.8333333134651184]","[0.9599032998085022, 0.3986295163631439, 0.9657270908355713, 0.855650782585144]"
22,3,0.00075531005859375,0.11000716686248779,0.04371775686740875,0.0018308162689208984,0.07479313015937805,0.024172283709049225,0.0005791187286376953,0.0011975765228271484,0.0009605090017430484,"[0.970588207244873, 0.4166666567325592, 0.9824561476707458, 0.8333333134651184]","[0.8241838812828064, 0.4147574305534363, 1.0014736652374268, 0.8960891962051392]"
23,1,0.007240079343318939,0.7304668426513672,0.254149854183197,0.003289341926574707,0.3717818260192871,0.1266840547323227,0.00017017126083374023,0.001276254653930664,0.000867823779117316,"[0.38235294818878174, 0.4166666567325592, 0.6140350699424744, 0.5833333134651184]","[1.2734488248825073, 0.22870025038719177, 0.3441888093948364, 0.5162796378135681]"
23,2,0.0015729069709777832,0.18429800868034363,0.057081446051597595,0.0008757561445236206,0.05639606714248657,0.018177857622504234,0.00013834238052368164,0.0012285709381103516,0.0008577704429626465,"[0.38235294818878174, 0.4166666567325592, 0.6140350699424744, 0.5833333134651184]","[0.1946926712989807, 0.4330104887485504, 0.7517082095146179, 0.5668376684188843]"
23,3,0.0014275573194026947,0.5030086040496826,0.1745433807373047,0.01094585657119751,0.255293607711792,0.08718148618936539,0.00019174814224243164,0.0012530088424682617,0.0008739431505091488,"[0.38235294818878174, 0.4166666567325592, 0.6140350699424744, 0.5833333134651184]","[0.9948695302009583, 0.3017826974391937, 0.4256455898284912, 0.5243058204650879]"
24,1,0.0005433559417724609,0.18004603683948517,0.062181659042835236,0.00028799474239349365,0.07361042499542236,0.02466934733092785,0.0007534027099609375,0.001304030418395996,0.000968416512478143,"[0.23529411852359772, 0.625, 0.07017543911933899, 0.0416666679084301]","[0.020915670320391655, 0.6862381100654602, 0.15673255920410156, 0.007894709706306458]"
24,2,0.03346338868141174,0.5300467610359192,0.18793028593063354,0.0018863677978515625,0.261225163936615,0.0968090146780014,0.0005614161491394043,0.0012979507446289062,0.0009522239561192691,"[0.23529411852359772, 0.625, 0.07017543911933899, 0.0416666679084301]","[0.8920313119888306, 0.5500316619873047, -0.16674573719501495, 0.0496952049434185]"
24,3,0.001640230417251587,0.13986478745937347,0.05479089915752411,0.0033555030822753906,0.09986335039138794,0.03154536709189415,0.0002459287643432617,0.001270294189453125,0.0008879105444066226,"[0.23529411852359772, 0.625, 0.07017543911933899, 0.0416666679084301]","[0.42774778604507446, 0.6158644556999207, 0.017957845702767372, 0.057966943830251694]"
25,1,0.001515015959739685,0.09148901700973511,0.031797874718904495,0.00023555755615234375,0.05481289327144623,0.014883261173963547,0.00046133995056152344,0.0012183189392089844,0.0009392897482030094,"[1.0, 0.3333333432674408, 1.0, 0.7916666865348816]","[1.111427664756775, 0.30832165479660034, 0.9666446447372437, 0.78336501121521]"
25,2,0.0018492043018341064,0.057877421379089355,0.02351371943950653,0.0016224384307861328,0.04751628637313843,0.014385449700057507,0.0006232261657714844,0.0011801719665527344,0.0009655952453613281,"[1.0, 0.3333333432674408, 1.0, 0.7916666865348816]","[0.9195651412010193, 0.33053386211395264, 1.009908676147461, 0.8179242014884949]"
25,3,0.00021135807037353516,0.05563920736312866,0.020639337599277496,9.191036224365234e-05,0.041677579283714294,0.015618840232491493,0.0006241798400878906,0.0011792182922363281,0.0009687741403467953,"[1.0, 0.3333333432674408, 1.0, 0.7916666865348816]","[0.9489129185676575, 0.305196076631546, 0.9835572838783264, 0.8347287774085999]"
26,1,0.003293633460998535,0.35858553647994995,0.1233639121055603,0.0009866952896118164,0.10378646850585938,0.04636553302407265,0.00016492605209350586,0.0012881755828857422,0.0008627374772913754,"[0.44117647409439087, 0.2916666567325592, 0.5438596606254578, 0.375]","[0.08769751340150833, 0.2948705554008484, 0.8955661654472351, 0.20567883551120758]"
26,2,0.00021597743034362793,0.014214247465133667,0.004725037608295679,0.00013077259063720703,0.005242258310317993,0.002064185217022896,0.00011914968490600586,0.0012638866901397705,0.0008525748853571713,"[0.44117647409439087, 0.2916666567325592, 0.5438596606254578, 0.375]","[0.4531879425048828, 0.285603404045105, 0.5302914381027222, 0.3821104168891907]"
26,3,0.0033549517393112183,0.09079620242118835,0.031837332993745804,0.001236945390701294,0.03865313529968262,0.014791768044233322,2.8073787689208984e-05,0.0012600123882293701,0.0008245806093327701,"[0.44117647409439087, 0.2916666567325592, 0.5438596606254578, 0.375]","[0.33041906356811523, 0.29688042402267456, 0.5908456444740295, 0.3713974058628082]"
27,1,0.0003593862056732178,0.3199041187763214,0.11109716445207596,0.0017628669738769531,0.1157832145690918,0.04305945709347725,0.0006040334701538086,0.0012935400009155273,0.0009582042694091797,"[0.2647058963775635, 0.5833333134651184, 0.07017543911933899, 0.0416666679084301]","[-0.1197819635272026, 0.6748241186141968, 0.23250477015972137, -0.02896087057888508]"
27,2,0.016716986894607544,0.2922595739364624,0.10409536957740784,0.003909707069396973,0.1430237889289856,0.05252568796277046,8.606910705566406e-05,0.0012390613555908203,0.0008434454794041812,"[0.2647058963775635, 0.5833333134651184, 0.07017543911933899, 0.0416666679084301]","[0.6291828155517578, 0.5398723483085632, -0.05372095853090286, 0.03862680494785309]"
27,3,0.0009148120880126953,0.08729353547096252,0.028177406638860703,0.00031378865242004395,0.02578604221343994,0.011204126290977001,0.0006614923477172852,0.00128173828125,0.0009642839431762695,"[0.2647058963775635, 0.5833333134651184, 0.07017543911933899, 0.0416666679084301]","[0.16997545957565308, 0.6194813251495361, 0.11623235046863556, 0.03267601132392883]"
